Timestamp,accelX,accelY,accelZ,gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),Lat,Long,Speed(mph),TrueHeading,Alt(feet),ActivityType,ActivityConfidence
07:16.9,0.108,0.022,-1.0069,-0.0068,0.0233,-0.0045,0.093,-0.0216,-2.5627,,,0,66.6785,0,Automotive,High
07:17.0,0.1001,0.0116,-0.9667,-0.005,0.0668,-0.027,0.0964,-0.0221,-2.5624,,,0,66.6785,0,Automotive,High
07:17.1,0.1146,0.0348,-1.0081,0.0033,-0.0042,0.0011,0.1012,-0.0217,-2.5631,,,0,66.6785,0,Automotive,High
07:17.2,0.1005,0.0092,-1.0389,0.0033,0.066,-0.012,0.1033,-0.0226,-2.5625,,,0,66.6785,0,Automotive,High
07:17.3,0.1393,0.0697,-1.0295,-0.0031,0.0084,-0.0129,0.1071,-0.0234,-2.5624,,,0,66.6785,0,Automotive,High
07:17.4,0.0998,0.0242,-1.0256,-0.0123,0.0913,-0.0027,0.111,-0.024,-2.5637,,,0,66.6785,0,Automotive,High
07:17.5,0.1165,0.0304,-0.9599,-0.0028,0.0541,-0.0173,0.1197,-0.0275,-2.5633,,,0,66.6785,0,Automotive,High
07:17.6,0.0987,0.0473,-0.9911,-0.0138,0.0328,0.0188,0.1221,-0.0267,-2.5634,,,0,66.6785,0,Automotive,High
07:17.7,0.0935,0.0329,-1.0233,-0.0117,0.0721,-0.0176,0.1245,-0.0279,-2.5628,,,0,66.6785,0,Automotive,Low
07:17.8,0.0901,0.0369,-1.0424,-0.0092,0.0138,0.019,0.1255,-0.0275,-2.5633,,,0,66.6785,0,Automotive,Low
07:17.9,0.0749,0.038,-0.9593,0.0006,0.0541,-0.0269,0.1247,-0.026,-2.5618,,,0,66.6785,0,Automotive,Low
07:18.0,0.0947,-0.0053,-1.0401,-0.0005,-0.0449,-0.0446,0.1237,-0.0262,-2.5631,,,0,66.6785,0,Automotive,Low
07:18.1,0.0718,0.0278,-0.9815,0.0078,-0.0434,0.0259,0.1216,-0.0265,-2.565,,,0,66.6785,0,Automotive,Low
07:18.2,0.0875,-0.0007,-1.0764,0.0154,-0.1627,-0.0375,0.1187,-0.026,-2.563,,,0,66.6785,0,Automotive,Low
07:18.3,0.1172,0.0372,-1.0188,-0.0011,-0.0659,0.0109,0.1099,-0.0241,-2.5651,,,0,66.6785,0,Automotive,High
07:18.4,0.0637,0.0067,-1.0774,0.0018,-0.0851,-0.0135,0.1016,-0.0221,-2.5665,,,0,66.6785,0,Automotive,High
07:18.5,0.0697,0.0494,-1.0441,0.0068,0.0098,0.0278,0.0976,-0.0208,-2.5649,,,0,66.6785,0,Automotive,High
07:18.6,0.1429,0.0392,-1.0476,0.008,0.0027,-0.146,0.0959,-0.0216,-2.5678,,,0,66.6785,0,Automotive,Low
07:18.7,0.082,0.0117,-0.9751,-0.0071,0.0249,0.1289,0.094,-0.0204,-2.5731,,,0,67.7624,0,Automotive,Low
07:18.8,0.0613,0.0147,-1.0236,0.0043,-0.0171,-0.0425,0.0934,-0.0198,-2.5629,,,0,67.7624,0,Automotive,Low
07:18.9,0.0972,0.0349,-1.0174,0.0083,0.0606,-0.0481,0.0913,-0.0199,-2.5683,,,0,67.7624,0,Automotive,Low
07:19.0,0.0395,0.0117,-1.0291,0.0037,-0.0506,0.0814,0.095,-0.0193,-2.5719,,,0,67.7624,0,Automotive,Low
07:19.1,0.1183,0.0034,-1.0846,0.0054,0.0697,-0.1304,0.0917,-0.0191,-2.5632,,,0,67.7624,0,Automotive,Low
07:19.2,0.0686,0.0488,-1.0654,-0.0037,-0.0254,0.0534,0.0959,-0.0182,-2.5707,,,0,67.7624,0,Automotive,Low
07:19.3,0.0601,0.0129,-1.0453,0.0017,-0.0277,-0.0084,0.0927,-0.019,-2.5687,,,0,67.7624,0,Automotive,High
07:19.4,0.0877,0.0301,-1.0146,0.0045,-0.0256,-0.0425,0.0943,-0.0185,-2.5734,,,0,67.7624,0,Automotive,High
07:19.5,0.0943,0.0395,-1.0621,0.0039,0.001,-0.0362,0.0902,-0.0186,-2.5739,,,0,67.7624,0,Automotive,High
07:19.6,0.1234,0.03,-1.0662,-0.0005,-0.0171,-0.0149,0.089,-0.0187,-2.5739,,,0,67.7624,0,Automotive,High
07:19.7,0.096,-0.0026,-1.0479,0.008,-0.036,0.0067,0.0865,-0.0188,-2.5741,,,0,67.7624,0,Automotive,High
07:19.8,0.0623,0.052,-1.0862,0.001,0.0278,0.0319,0.0834,-0.0192,-2.5731,,,0,67.7624,0,Automotive,High
07:19.9,0.0517,0.0235,-1.0543,-0.0082,0.0413,-0.0024,0.0823,-0.0194,-2.5706,,,0,67.7624,0,Automotive,High
07:20.0,0.0754,0.0454,-1.0847,0.0005,0.0478,-0.0141,0.0805,-0.0198,-2.5704,,,0,67.7624,0,Automotive,High
07:20.1,0.0781,0.0328,-1.0775,-0.0055,0.0307,-0.0205,0.0821,-0.0219,-2.5707,,,0,67.7624,0,Automotive,High
07:20.2,0.0635,0.0174,-1.0792,-0.0011,0.0095,-0.0086,0.0854,-0.023,-2.5705,,,0,67.7624,0,Automotive,High
07:20.3,0.0878,0.0207,-1.0502,-0.0064,0.0147,-0.0151,0.0886,-0.0241,-2.5719,,,0,67.7624,0,Automotive,High
07:20.4,0.1028,0.0357,-1.0305,-0.0086,-0.0279,-0.0288,0.0907,-0.0246,-2.5732,,,0,67.7624,0,Automotive,High
07:20.5,0.0693,0.0555,-1.0956,-0.0125,-0.0056,-0.0098,0.0925,-0.0274,-2.5738,,,0,67.7624,0,Automotive,High
07:20.6,0.1144,0.0409,-1.0025,-0.0135,-0.0003,-0.0237,0.0917,-0.0296,-2.5737,,,0,67.7624,0,Automotive,High
07:20.7,0.1119,0.061,-1.0297,-0.0083,-0.0269,-0.0438,0.0928,-0.0319,-2.5758,,,0,67.7624,0,Automotive,High
07:20.8,0.0471,0.0523,-0.9916,-0.0077,-0.021,0.0885,0.0916,-0.0343,-2.5771,,,0,67.7624,0,Automotive,High
07:20.9,0.1092,0.0709,-0.9445,0.005,0.0465,-0.0823,0.0877,-0.0347,-2.5696,,,0,67.7624,0,Automotive,High
07:21.0,0.0715,0.07,-1.0815,0.0068,-0.0519,0.0323,0.0867,-0.0359,-2.574,,,0,67.7624,0,Automotive,High
07:21.1,0.0805,0.0518,-1.011,0.0106,-0.016,-0.0392,0.0795,-0.0358,-2.5713,,,0,67.7624,0,Automotive,High
07:21.2,0.0865,0.0564,-1.0385,0.0061,-0.0329,-0.0104,0.0773,-0.0364,-2.5751,,,0,67.7624,0,Automotive,High
07:21.3,0.0598,0.0542,-1.0316,0.0075,0.0195,0.0395,0.0753,-0.0364,-2.5723,,,0,67.7624,0,Automotive,High
07:21.4,0.0885,0.0276,-1.0407,0.008,0.0349,-0.064,0.0745,-0.0359,-2.5711,,,0,67.7624,0,Automotive,High
07:21.5,0.0648,0.0565,-1.1284,-0.0004,-0.0052,0.0278,0.0743,-0.0361,-2.5738,,,0,67.7624,0,Automotive,High
07:21.6,0.0771,0.0704,-1.0702,-0.0022,-0.0077,-0.047,0.0759,-0.0367,-2.5714,,,0,67.7624,0,Automotive,High
07:21.7,0.0829,0.0785,-1.077,-0.0018,-0.0107,-0.0075,0.0763,-0.0383,-2.5733,,,0,67.7624,0,Automotive,High
07:21.8,0.0921,0.0496,-1.123,-0.0119,0.0189,-0.0088,0.0789,-0.0407,-2.5731,,,0,67.7624,0,Automotive,High
07:21.9,0.1145,0.0636,-1.0416,-0.0124,-0.0173,-0.0076,0.0799,-0.0417,-2.573,,,0,67.7624,0,Automotive,High
07:22.0,0.1007,0.0651,-1.0478,-0.0226,0.0124,-0.0026,0.0844,-0.0457,-2.574,,,0,67.7624,0,Automotive,High
07:22.1,0.0735,0.078,-1.0527,-0.0142,0.0242,-0.0099,0.0856,-0.0492,-2.5721,,,0,67.7624,0,Automotive,High
07:22.2,0.0875,0.0744,-1.0039,-0.0245,0.0091,-0.0143,0.0872,-0.0526,-2.5724,,,0,67.7624,0,Automotive,High
07:22.3,0.077,0.0932,-1.0186,-0.0258,0.0081,0.0017,0.0855,-0.0562,-2.5714,,,0,67.7624,0,Automotive,High
07:22.4,0.0845,0.0777,-0.9657,-0.0258,-0.0155,-0.0356,0.0851,-0.0593,-2.5705,,,0,67.7624,0,Automotive,High
07:22.5,0.0744,0.0891,-0.9928,-0.0234,-0.0843,0.0192,0.0859,-0.0639,-2.5726,,,0,67.7624,0,Automotive,High
07:22.6,0.0678,0.0834,-0.9382,-0.021,-0.0396,0.0179,0.0842,-0.0676,-2.57,,,0,67.7624,0,Automotive,High
07:22.7,0.078,0.1046,-0.9306,-0.0195,0.0323,-0.0784,0.0801,-0.0701,-2.5666,,,0,67.7624,0,Automotive,High
07:22.8,0.0995,0.0716,-0.9271,-0.0156,-0.0152,-0.0077,0.0808,-0.0725,-2.5689,,,0,67.7624,0,Automotive,High
07:22.9,0.0778,0.072,-0.8733,-0.0081,0.0339,0.0019,0.0811,-0.0785,-2.5678,,,0,67.7624,0,Automotive,High
07:23.0,0.1136,0.0894,-0.9359,-0.0064,-0.0131,-0.047,0.0815,-0.0794,-2.5712,,,0,67.7624,0,Automotive,High
07:23.1,0.0649,0.0992,-0.9906,0.0031,0.0025,0.063,0.0834,-0.0793,-2.5698,,,0,67.7624,0,Automotive,High
07:23.2,0.0725,0.0751,-0.9574,0.0011,0.0095,-0.0107,0.0841,-0.0796,-2.5658,,,0,67.7624,0,Automotive,High
07:23.3,0.0751,0.0885,-1.0069,0.0042,0.0075,-0.0053,0.0863,-0.079,-2.5655,,,0,67.7624,0,Automotive,High
07:23.4,0.0974,0.0825,-0.9782,0.0076,0.0575,-0.0065,0.0864,-0.0789,-2.5651,,,0,67.7624,0,Automotive,Low
07:23.5,0.1021,0.081,-1.0354,0.0087,0.0065,-0.0137,0.0897,-0.0781,-2.5657,,,0,67.7624,0,Automotive,Low
07:23.6,0.1039,0.0914,-1.073,0.0142,-0.0072,-0.0072,0.0938,-0.0775,-2.567,,,0,67.7624,0,Automotive,Low
07:23.7,0.1237,0.1568,-1.317,-0.0079,-0.1448,-0.0059,0.0961,-0.0771,-2.5667,,,0,67.7624,0,Automotive,Low
07:23.8,0.0763,0.2537,-1.1184,-0.0448,0.2057,0.0218,0.0978,-0.0798,-2.5839,,,0,69.0649,0,Automotive,Low
07:23.9,0.0233,0.1803,-1.2982,-0.0624,-0.1503,-0.0602,0.0929,-0.0789,-2.5569,,,0,67.7027,0,Automotive,Low
07:24.0,0.0945,0.0849,-1.3742,0.0201,-0.2373,0.1294,0.0989,-0.0804,-2.5645,,,0,67.7027,0,Automotive,Low
07:24.1,0.118,0.1468,-0.8452,0.001,0.1559,0.1349,0.0929,-0.081,-2.5535,,,0,67.7027,0,Automotive,High
07:24.2,0.1411,0.0913,-0.7539,-0.0166,-0.4602,-0.0922,0.0883,-0.0806,-2.551,,,0,67.7027,0,Automotive,High
07:24.3,0.0644,0.0085,-0.7907,-0.0023,-0.0339,0.0396,0.0922,-0.081,-2.5529,,,0,67.7027,0,Automotive,High
07:24.4,0.0358,0.0459,-0.873,-0.0043,-0.1234,0.0068,0.0932,-0.0826,-2.5478,,,0,67.7027,0,Automotive,High
07:24.5,0.0548,0.081,-0.9033,0.0058,-0.1297,-0.01,0.0916,-0.0848,-2.5502,,,0,67.7027,0,Automotive,High
07:24.6,0.1113,0.198,-0.7078,-0.0262,0.1477,0.0555,0.0936,-0.0861,-2.552,,,0,67.7027,0,Automotive,High
07:24.7,0.041,0.1357,-0.7531,-0.0119,0.0059,-0.0568,0.1045,-0.0882,-2.5529,,,0,67.7027,0,Automotive,High
07:24.8,0.129,0.1646,-0.3548,-0.0219,0.3826,-0.2346,0.0969,-0.0921,-2.5551,,,0,67.7027,0,Automotive,High
07:24.9,-0.1296,0.0392,-0.9504,0.019,-0.1373,0.1492,0.1021,-0.0918,-2.5585,,,0,67.7027,0,Automotive,High
07:25.0,-0.0028,0.1183,-0.8595,0.0103,0.0514,0.0266,0.1092,-0.0955,-2.5479,,,0,67.7027,0,Automotive,High
07:25.1,-0.0059,0.2518,-1.0394,0.0263,0.3347,-0.1898,0.1079,-0.095,-2.5468,,,0,67.7027,0,Automotive,High
07:25.2,0.1224,0.2576,-1.1839,-0.0195,0.0114,-0.2298,0.1115,-0.0934,-2.5489,,,0,67.7027,0,Automotive,High
07:25.3,0.1593,0.1549,-1.239,-0.024,0.0037,-0.0346,0.1053,-0.0934,-2.5617,,,0,67.7027,0,Automotive,High
07:25.4,0.0041,0.0948,-1.2481,-0.0044,0.1715,0.0675,0.1011,-0.0928,-2.5665,,,0,67.7027,0,Automotive,High
07:25.5,0.2446,0.2438,-1.2711,0.0032,0.0019,-0.0597,0.0973,-0.0907,-2.5646,,,0,67.7027,0,Automotive,High
07:25.6,0.1053,0.1491,-1.0572,0.0029,0.1981,0.0494,0.1142,-0.0896,-2.5635,,,0,67.7027,0,Automotive,High
07:25.7,0.1119,0.1809,-0.8792,0.0285,-0.0569,0.021,0.1257,-0.0932,-2.5541,,,0,67.7027,0,Automotive,High
07:25.8,0.1399,0.0803,-0.7573,0.0148,0.107,-0.1549,0.125,-0.0915,-2.5573,,,0,67.7027,0,Automotive,High
07:25.9,0.1672,0.2093,-0.863,0.0455,-0.2869,0.1364,0.1277,-0.0898,-2.5612,,,0,67.7027,0,Automotive,High
07:26.0,0.1696,0.0968,-0.9532,0.0204,0.0014,-0.005,0.1217,-0.0868,-2.5528,,,0,67.7027,0,Automotive,High
07:26.1,0.2128,0.1148,-1.0596,0.0153,-0.107,0.0327,0.121,-0.0914,-2.5502,,,0,67.7027,0,Automotive,High
07:26.2,0.1287,0.2429,-1.0237,-0.0017,0.2286,-0.0181,0.1227,-0.0911,-2.5478,,,0,67.7027,0,Automotive,High
07:26.3,0.0312,0.1653,-1.259,-0.0162,-0.0159,0.083,0.1263,-0.0995,-2.5512,,,0,67.7027,0,Automotive,High
07:26.4,0.1201,0.1566,-1.0345,-0.0013,0.1679,-0.0402,0.1233,-0.1012,-2.5433,,,0,67.7027,0,Automotive,High
07:26.5,0.1376,0.1461,-1.2198,-0.0015,-0.2064,-0.0013,0.1339,-0.1124,-2.5474,,,0,67.7027,0,Automotive,High
07:26.6,0.1045,0.0924,-0.7522,-0.0082,0.241,-0.0822,0.1342,-0.1115,-2.5427,,,0,67.7027,0,Automotive,High
07:26.7,0.0918,0.148,-1.2519,-0.0062,-0.2818,0.0384,0.1468,-0.1116,-2.5412,,,0,67.7027,0,Automotive,High
07:26.8,0.1649,0.0786,-0.7375,0.0628,0.0946,-0.0207,0.1355,-0.1107,-2.5459,,,0,67.7027,0,Automotive,High
07:26.9,0.0842,0.0898,-0.8928,0.0161,-0.1215,0.115,0.1433,-0.1111,-2.5458,,,0,67.7027,0,Automotive,High
07:27.0,0.1219,0.237,-1.0999,0.0335,-0.0766,-0.1175,0.1291,-0.1094,-2.5403,,,0,67.7027,0,Automotive,High
07:27.1,0.2242,0.1654,-1.1258,-0.0536,0.0693,-0.0055,0.1252,-0.1096,-2.5448,,,0,67.7027,0,Automotive,High
07:27.2,0.1057,0.3663,-1.1519,-0.0299,-0.0384,0.0903,0.1219,-0.11,-2.5441,,,0,67.7027,0,Automotive,High
07:27.3,0.141,0.3247,-1.0569,-0.0251,0.2663,-0.2907,0.1205,-0.1118,-2.5434,,,0,67.7027,0,Automotive,High
07:27.4,0.1349,0.3439,-0.8912,-0.0614,0.2786,-0.0225,0.1476,-0.1271,-2.5607,,,0,67.7027,0,Automotive,High
07:27.5,0.1779,0.2858,-0.9313,-0.0277,-0.085,0.1343,0.1478,-0.128,-2.5492,,,0,67.7027,0,Automotive,High
07:27.6,0.1458,0.3022,-0.8193,-0.0075,-0.0231,-0.1494,0.143,-0.1302,-2.5527,,,0,67.7027,0,Automotive,High
07:27.7,0.11,0.2921,-1.0375,-0.0545,-0.1439,0.3699,0.1465,-0.1467,-2.5527,,,0,67.7027,0,Automotive,High
07:27.8,0.1182,0.3332,-0.8605,-0.0362,0.1807,-0.1305,0.1341,-0.1503,-2.5295,,,0,66.6527,0,Automotive,High
07:27.9,0.1332,0.3422,-0.9649,-0.0286,0.0185,-0.0315,0.1357,-0.1641,-2.5352,,,0,66.6527,0,Automotive,High
07:28.0,0.1378,0.3244,-0.9235,-0.0378,0.0794,0.0566,0.137,-0.1673,-2.5384,,,0,66.6527,0,Automotive,High
07:28.1,0.158,0.3337,-0.8119,-0.0066,0.0031,0.0041,0.1344,-0.181,-2.5369,,,0,66.6527,0,Automotive,High
07:28.2,0.0383,0.3598,-0.8809,-0.0098,-0.0454,-0.1195,0.1414,-0.1825,-2.5323,,,0,66.6527,0,Automotive,High
07:28.3,0.1102,0.2895,-1.1494,-0.0211,-0.0113,-0.0643,0.1312,-0.1869,-2.5418,,,0,66.6527,0,Automotive,High
07:28.4,0.1277,0.2557,-1.1416,-0.0138,-0.1562,0.089,0.1234,-0.1883,-2.5422,,,0,66.6527,0,Automotive,High
07:28.5,0.1252,0.3258,-1.0864,0.0201,-0.0729,0.0284,0.1261,-0.1884,-2.5375,,,0,66.6527,0,Automotive,High
07:28.6,0.1063,0.2886,-1.2127,0.0311,-0.2735,0.0902,0.1363,-0.19,-2.5384,,,0,66.6527,0,Automotive,High
07:28.7,0.2299,0.3051,-0.8155,0.0196,0.086,-0.1057,0.1362,-0.1897,-2.5327,,,0,66.6527,0,Automotive,High
07:28.8,0.1037,0.3909,-1.3897,0.0114,-0.1091,0.0689,0.1397,-0.1898,-2.5371,,,0,66.6527,0,Automotive,High
07:28.9,0.2006,0.3596,-1.297,0.0091,-0.1916,-0.0716,0.1397,-0.1887,-2.5284,,,0,66.6527,0,Automotive,High
07:29.0,0.1121,0.4865,-0.7256,-0.029,0.4257,-0.0706,0.1356,-0.1891,-2.5355,,,0,66.6527,0,Automotive,High
07:29.1,0.0423,0.2449,-1.1175,-0.0145,0.0857,-0.0497,0.1363,-0.1886,-2.5438,,,0,66.6527,0,Automotive,High
07:29.2,0.1206,0.2984,-1.0737,0.0052,-0.011,-0.0959,0.1302,-0.1879,-2.542,,,0,66.6527,0,Automotive,High
07:29.3,0.1517,0.2813,-0.8703,-0.0133,-0.0592,0.1387,0.1327,-0.1874,-2.5384,,,0,66.6527,0,Automotive,High
07:29.4,0.1025,0.1693,-0.7973,0.0145,-0.213,-0.1077,0.126,-0.1868,-2.5375,,,0,66.6527,0,Automotive,High
07:29.5,0.0265,0.2102,-0.8029,-0.0219,-0.0079,0.2077,0.1316,-0.1872,-2.5439,,,0,67.7129,0,Automotive,High
07:29.6,0.1429,0.2018,-0.8309,0.0021,-0.2808,-0.0095,0.1334,-0.1865,-2.5328,,,0,67.7129,0,Automotive,High
07:29.7,0.0639,0.3298,-1.1003,0.0068,-0.0558,0.0932,0.1287,-0.1863,-2.5376,,,0,67.7129,0,Automotive,High
07:29.8,0.1585,0.2428,-0.7928,-0.0121,-0.1907,-0.025,0.1301,-0.1852,-2.5327,,,0,67.7129,0,Automotive,High
07:29.9,0.0293,0.2818,-1.0599,-0.0181,-0.0662,0.0053,0.1287,-0.1854,-2.534,,,0,67.7129,0,Automotive,High
07:30.0,0.0748,0.299,-0.924,-0.0334,0.0207,-0.0081,0.1268,-0.186,-2.5358,,,0,67.7129,0,Automotive,High
07:30.1,0.1504,0.2158,-1.3154,0.0015,-0.1136,-0.198,0.1238,-0.1878,-2.5389,,,0,67.7129,0,Automotive,High
07:30.2,0.0738,0.3246,-1.0474,-0.0472,0.2359,0.122,0.1259,-0.1907,-2.5478,,,0,67.7129,0,Automotive,High
07:30.3,-0.0422,0.3414,-1.2824,0.0307,-0.091,-0.0066,0.116,-0.1996,-2.5428,,,0,67.7129,0,Automotive,High
07:30.4,0.1065,0.2228,-0.6544,-0.0214,-0.021,-0.092,0.1127,-0.2017,-2.5473,,,0,67.7129,0,Automotive,High
07:30.5,-0.0081,0.3231,-1.0682,-0.0575,0.0702,-0.0258,0.1096,-0.2045,-2.5492,,,0,67.7129,0,Automotive,High
07:30.6,0.0192,0.2562,-0.847,-0.0765,-0.007,-0.0792,0.1069,-0.2081,-2.5491,,,0,67.7129,0,Automotive,High
07:30.7,-0.0222,0.2995,-1.14,-0.0764,-0.0875,-0.0042,0.1153,-0.2124,-2.5512,,,0,67.7129,0,Automotive,High
07:30.8,0.0915,0.2654,-1.2133,-0.0506,-0.0254,-0.2419,0.1107,-0.217,-2.5474,,,0,67.7129,0,Automotive,High
07:30.9,0.1076,0.2492,-1.0248,-0.0707,0.0994,0.1381,0.1084,-0.2218,-2.5581,,,0,68.9274,0,Automotive,High
07:31.0,-0.0547,0.309,-1.1309,-0.0156,0.0129,-0.1486,0.1203,-0.2317,-2.5498,,,0,68.9274,0,Automotive,High
07:31.1,0.2284,0.2874,-0.9321,0.0059,-0.1575,-0.2766,0.1183,-0.2367,-2.571,,,0,68.9274,0,Automotive,High
07:31.2,0.0934,0.3438,-0.7346,-0.0763,0.0054,0.3017,0.1107,-0.2398,-2.5724,,,0,68.9274,0,Automotive,High
07:31.3,0.0661,0.2373,-0.9226,-0.0252,-0.1096,-0.1451,0.1178,-0.2401,-2.5496,,,0,68.9274,0,Automotive,High
07:31.4,0.0225,0.3378,-1.2402,-0.0324,-0.1021,-0.1122,0.1178,-0.2427,-2.5634,,,0,68.9274,0,Automotive,High
07:31.5,-0.0692,0.3316,-1.1987,-0.0003,0.1438,0.0463,0.1131,-0.2435,-2.562,,,0,68.9274,0,Automotive,High
07:31.6,0.0732,0.243,-0.8378,-0.0087,0.2633,-0.0802,0.1101,-0.2421,-2.5517,,,0,68.9274,0,Automotive,High
07:31.7,0.1189,0.3097,-0.9308,0.0127,-0.3376,0.1083,0.1197,-0.2414,-2.5543,,,0,68.9274,0,Automotive,High
07:31.8,0.0593,0.2417,-0.6297,0.0051,-0.0361,-0.0083,0.1135,-0.2406,-2.551,,,0,68.9274,0,Automotive,High
07:31.9,0.0588,0.3286,-1.1258,-0.0287,-0.1009,-0.0844,0.1161,-0.2379,-2.5479,,,0,68.9274,0,Automotive,High
07:32.0,-0.0298,0.2913,-1.1021,-0.0311,0.2404,-0.1178,0.1072,-0.2372,-2.5515,,,0,68.9274,0,Automotive,High
07:32.1,0.1081,0.2128,-0.756,-0.045,0.295,0.0033,0.1137,-0.2371,-2.557,,,0,68.9274,0,Automotive,High
07:32.2,0.1689,0.4861,-1.1027,-0.001,-0.0252,0.0801,0.1179,-0.2376,-2.5516,,,0,68.9274,0,Automotive,High
07:32.3,0.087,0.2989,-1.0158,-0.0246,0.2294,0.0018,0.1139,-0.2381,-2.5564,,,0,68.9274,0,Automotive,High
07:32.4,0.1392,0.277,-0.9905,-0.016,0.0219,-0.026,0.1172,-0.2379,-2.5603,,,0,68.9274,0,Automotive,High
07:32.5,0.1579,0.2686,-1.2382,0.0019,-0.324,0.1006,0.1178,-0.2386,-2.5618,,,0,68.9274,0,Automotive,High
07:32.6,0.1837,0.292,-1.0242,-0.0131,0.0925,0.0389,0.1086,-0.2379,-2.5483,,,0,68.9274,0,Automotive,High
07:32.7,0.1653,0.2739,-0.8722,-0.028,-0.1132,0.0064,0.1154,-0.2387,-2.5473,,,0,68.9274,0,Automotive,High
07:32.8,0.1096,0.2164,-1.0385,-0.0211,0.0801,-0.0935,0.1137,-0.241,-2.5505,,,0,67.9137,0,Automotive,High
07:32.9,0.0752,0.2342,-1.0173,-0.0177,0.0441,0.1628,0.114,-0.2419,-2.5431,,,0,67.9137,0,Automotive,High
07:33.0,0.1274,0.2687,-1.1222,0.0212,-0.2082,-0.0169,0.1173,-0.2431,-2.541,,,0,67.9137,0,Automotive,High
07:33.1,0.0897,0.2163,-0.9896,-0.0092,-0.2065,0.0092,0.1111,-0.245,-2.5493,,,0,67.9137,0,Automotive,High
07:33.2,0.0795,0.3138,-1.2168,-0.008,0.0948,-0.183,0.1123,-0.246,-2.5466,,,0,67.9137,0,Automotive,High
07:33.3,0.0852,0.3356,-0.9509,-0.0323,-0.0005,0.0133,0.123,-0.2574,-2.5537,,,0,67.9137,0,Automotive,High
07:33.4,0.0883,0.2812,-0.9083,-0.0033,0.1538,-0.0871,0.1011,-0.2605,-2.5514,,,0,67.9137,0,Automotive,High
07:33.5,0.1416,0.4023,-1.2613,-0.02,-0.0706,-0.0054,0.1016,-0.2606,-2.5539,,,0,67.9137,0,Automotive,High
07:33.6,0.0196,0.2757,-0.9383,0.0163,-0.1793,0.0469,0.0988,-0.2613,-2.5566,,,0,67.9137,0,Automotive,High
07:33.7,0.1111,0.3667,-1.0191,-0.001,-0.0162,-0.0469,0.0995,-0.2612,-2.5498,,,0,67.9137,0,Automotive,High
07:33.8,0.1358,0.2716,-1.304,-0.0023,-0.2277,0.2346,0.1043,-0.2625,-2.5586,,,0,67.9137,0,Automotive,High
07:33.9,0.0941,0.4065,-1.0875,0.016,0.0265,-0.0799,0.0997,-0.2624,-2.5557,,,0,67.9137,0,Automotive,High
07:34.0,0.1033,0.3883,-1.056,0.0012,-0.0246,-0.0404,0.1012,-0.2628,-2.5605,,,0,67.9137,0,Automotive,High
07:34.1,0.0373,0.3351,-1.1718,0.0276,-0.3365,0.2868,0.1008,-0.2627,-2.5604,,,0,68.9181,0,Automotive,High
07:34.2,0.0636,0.2399,-0.7019,0.0112,0.0408,-0.1824,0.0987,-0.2608,-2.544,,,0,67.8642,0,Automotive,High
07:34.3,0.0623,0.4119,-1.0269,-0.0377,-0.0612,0.0156,0.103,-0.2613,-2.5551,,,0,67.8642,0,Automotive,High
07:34.4,-0.0325,0.3086,-1.0947,-0.0197,0.1885,0.1258,0.0984,-0.2613,-2.5505,,,0,67.8642,0,Automotive,High
07:34.5,0.0506,0.3297,-0.8954,0.0219,-0.1761,-0.2005,0.1027,-0.2599,-2.5372,,,0,67.8642,0,Automotive,High
07:34.6,0.1243,0.2937,-0.9304,-0.0324,0.0197,-0.0006,0.1011,-0.2624,-2.5506,,,0,67.8642,0,Automotive,High
07:34.7,0.0047,0.3429,-0.9349,0.0078,-0.0116,-0.0052,0.1007,-0.2628,-2.5482,,,0,67.8642,0,Automotive,High
07:34.8,0.102,0.3523,-1.1212,0.0227,0.0777,-0.3179,0.1025,-0.2643,-2.5579,,,0,67.8642,0,Automotive,High
07:34.9,0.0225,0.198,-0.9571,-0.019,-0.07,0.1152,0.1019,-0.2672,-2.5856,,,0,70.3425,0,Automotive,High
07:35.0,0.0822,0.3061,-1.0271,-0.005,-0.0626,0.0439,0.105,-0.2667,-2.5708,,,0,70.3425,0,Automotive,High
07:35.1,0.1042,0.337,-0.7929,-0.0094,-0.0312,-0.0363,0.112,-0.2667,-2.5707,,,0,69.2532,0,Automotive,High
07:35.2,0.0188,0.3992,-0.9832,-0.0305,0.1489,-0.1142,0.1111,-0.2668,-2.5735,,,0,69.2532,0,Automotive,High
07:35.3,0.0602,0.3926,-1.1176,-0.014,-0.0571,0.1174,0.1019,-0.267,-2.5786,,,0,69.2532,0,Automotive,High
07:35.4,0.1205,0.377,-0.9829,-0.0244,0.0104,-0.1915,0.1049,-0.2657,-2.5722,,,0,69.2532,0,Automotive,High
07:35.5,0.0302,0.3812,-1.0137,-0.0027,-0.0296,0.0566,0.1074,-0.2664,-2.5764,,,0,69.2532,0,Automotive,High
07:35.6,0.1725,0.3975,-0.8347,-0.004,-0.0518,0.0908,0.1134,-0.2641,-2.5547,,,0,69.2532,0,Automotive,High
07:35.7,0.0737,0.3722,-1.0113,-0.0168,-0.0408,-0.2615,0.1097,-0.2658,-2.5672,,,0,69.2532,0,Automotive,High
